snapshot_index,num_nodes,num_edges,up_target,down_target,up_ratio,down_ratio,connectivity,dataset,dataset_path,snapshot_id,total_snapshots
113,721,388108,199,522,0.27600554785020803,0.723994452149792,0.7476267529665588,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,113,195
114,721,394963,428,293,0.5936199722607489,0.4063800277392511,0.7608317922638311,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,114,195
115,721,388890,313,408,0.43411927877947293,0.565880721220527,0.749133148404993,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,115,195
116,721,390992,368,353,0.5104022191400832,0.4895977808599168,0.7531823085221143,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,116,195
117,721,394132,278,443,0.3855755894590846,0.6144244105409153,0.7592310063183849,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,117,195
118,721,388275,237,484,0.3287101248266297,0.6712898751733702,0.7479484512251503,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,118,195
119,721,391797,65,656,0.09015256588072122,0.9098474341192788,0.7547330097087379,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,119,195
120,721,393473,77,644,0.10679611650485436,0.8932038834951457,0.7579615503159193,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,120,195
121,721,390016,596,125,0.826629680998613,0.173370319001387,0.7513022037293882,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,121,195
122,721,388992,579,142,0.8030513176144244,0.1969486823855756,0.7493296347665279,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,122,195
123,721,389695,361,360,0.5006934812760055,0.49930651872399445,0.7506838495916166,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,123,195
124,721,394448,555,166,0.7697642163661581,0.2302357836338419,0.7598397287717676,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,124,195
125,721,389305,120,601,0.1664355062413315,0.8335644937586685,0.7499325782092773,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,125,195
126,721,390721,87,634,0.12066574202496533,0.8793342579750347,0.7526602712282324,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,126,195
127,721,391354,105,616,0.14563106796116504,0.854368932038835,0.7538796424718754,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,127,195
128,721,390312,585,136,0.811373092926491,0.18862690707350904,0.751872399445215,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,128,195
129,721,389090,513,208,0.7115117891816921,0.2884882108183079,0.7495184157805517,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,129,195
130,721,388111,429,292,0.59500693481276,0.40499306518724,0.7476325319771921,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,130,195
131,721,389015,417,304,0.5783633841886269,0.4216366158113731,0.7493739405147172,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,131,195
132,721,388449,393,328,0.5450762829403606,0.4549237170596394,0.7482836338418862,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,132,195
133,721,389097,267,454,0.37031900138696255,0.6296809986130374,0.7495319001386963,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,133,195
134,721,389032,585,136,0.811373092926491,0.18862690707350904,0.7494066882416397,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,134,195
135,721,389942,270,451,0.37447988904299584,0.6255201109570041,0.7511596548004315,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,135,195
136,721,390638,361,360,0.5006934812760055,0.49930651872399445,0.7525003852673755,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,136,195
137,721,390817,236,485,0.3273231622746186,0.6726768377253813,0.7528451995685005,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,137,195
138,721,389056,84,637,0.11650485436893204,0.883495145631068,0.7494529203267067,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,138,195
139,721,390063,424,297,0.5880721220527045,0.41192787794729546,0.7513927415626445,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,139,195
140,721,394751,310,411,0.42995839112343964,0.5700416088765603,0.7604234088457389,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,140,195
141,721,389664,407,314,0.5644937586685159,0.4355062413314841,0.750624133148405,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,141,195
142,721,388927,308,413,0.42718446601941745,0.5728155339805825,0.7492044228694714,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,142,195
143,721,393119,436,285,0.6047156726768377,0.3952843273231623,0.7572796270611805,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,143,195
144,721,390976,554,167,0.768377253814147,0.231622746185853,0.7531514871320697,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,144,195
145,721,388222,377,344,0.5228848821081831,0.47711511789181693,0.7478463553706273,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,145,195
146,721,394018,600,121,0.8321775312066574,0.16782246879334262,0.7590114039143165,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,146,195
147,721,389599,555,166,0.7697642163661581,0.2302357836338419,0.7504989212513484,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,147,195
148,721,390307,443,278,0.6144244105409153,0.38557558945908466,0.7518627677608261,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,148,195
149,721,390899,465,256,0.6449375866851595,0.35506241331484045,0.7530031591924796,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,149,195
150,721,389142,411,310,0.5700416088765603,0.4299583911234397,0.7496185852981969,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,150,195
151,721,390372,491,230,0.680998613037448,0.319001386962552,0.7519879796578826,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,151,195
152,721,394946,294,427,0.4077669902912621,0.5922330097087378,0.7607990445369086,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,152,195
153,721,387980,120,601,0.1664355062413315,0.8335644937586685,0.7473801818462013,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,153,195
154,721,393672,170,551,0.23578363384188628,0.7642163661581137,0.7583448913546001,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,154,195
155,721,388207,227,494,0.31484049930651875,0.6851595006934812,0.7478174603174603,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,155,195
156,721,389014,405,316,0.5617198335644937,0.43828016643550627,0.7493720141778394,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,156,195
157,721,388145,351,370,0.4868238557558946,0.5131761442441054,0.7476980274310372,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,157,195
158,721,389239,247,474,0.34257975034674065,0.6574202496532593,0.7498054399753429,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,158,195
159,721,392988,495,226,0.6865464632454924,0.3134535367545076,0.7570272769301896,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,159,195
160,721,387890,558,163,0.7739251040221914,0.2260748959778086,0.7472068115271999,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,160,195
161,721,394607,465,256,0.6449375866851595,0.35506241331484045,0.7601460163353367,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,161,195
162,721,391157,136,585,0.18862690707350901,0.811373092926491,0.7535001541069503,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,162,195
163,721,389558,600,121,0.8321775312066574,0.16782246879334262,0.7504199414393589,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,163,195
164,721,391041,515,206,0.7142857142857143,0.2857142857142857,0.7532766990291262,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,164,195
165,721,390332,116,605,0.1608876560332871,0.8391123439667129,0.7519109261827709,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,165,195
166,721,389262,485,236,0.6726768377253814,0.32732316227461855,0.7498497457235321,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,166,195
167,721,391142,400,321,0.5547850208044383,0.44521497919556174,0.7534712590537833,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,167,195
168,721,393135,523,198,0.7253814147018031,0.27461858529819694,0.7573104484512252,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,168,195
169,721,390165,612,109,0.8488210818307905,0.15117891816920948,0.7515892279241794,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,169,195
170,721,393255,428,293,0.5936199722607489,0.4063800277392511,0.7575416088765603,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,170,195
171,721,389323,625,96,0.8668515950069348,0.13314840499306524,0.7499672522730775,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,171,195
172,721,390121,237,484,0.3287101248266297,0.6712898751733702,0.7515044691015564,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,172,195
173,721,390188,218,503,0.30235783633841884,0.6976421636615812,0.7516335336723686,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,173,195
174,721,389744,592,129,0.8210818307905686,0.17891816920943138,0.7507782400986285,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,174,195
175,721,395412,516,205,0.7156726768377254,0.2843273231622746,0.7616967175219602,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,175,195
176,721,388528,181,540,0.2510402219140083,0.7489597780859917,0.7484358144552319,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,176,195
177,721,394292,432,289,0.5991678224687933,0.4008321775312067,0.7595392202188319,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,177,195
178,721,388643,268,453,0.37170596393897365,0.6282940360610263,0.7486573431961782,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,178,195
179,721,388013,252,469,0.34951456310679613,0.6504854368932038,0.7474437509631684,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,179,195
180,721,392347,441,280,0.6116504854368932,0.38834951456310685,0.7557924949915241,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,180,195
181,721,392666,385,336,0.5339805825242718,0.46601941747572817,0.7564069964555401,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,181,195
182,721,387834,527,194,0.7309292649098474,0.26907073509015256,0.7470989366620434,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,182,195
183,721,394871,427,294,0.5922330097087378,0.4077669902912622,0.7606545692710741,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,183,195
184,721,388650,440,281,0.6102635228848821,0.38973647711511794,0.7486708275543227,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,184,195
185,721,389319,570,151,0.7905686546463245,0.20943134535367547,0.7499595469255663,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,185,195
186,721,388425,238,483,0.3300970873786408,0.6699029126213591,0.7482374017568192,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,186,195
187,721,395347,419,302,0.5811373092926491,0.41886269070735094,0.7615715056249037,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,187,195
188,721,390259,54,667,0.07489597780859916,0.9251040221914009,0.751770303590692,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,188,195
189,721,389603,591,130,0.8196948682385575,0.18030513176144247,0.7505066265988596,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,189,195
190,721,389179,345,376,0.478502080443828,0.521497919556172,0.7496898597626753,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,190,195
191,721,392592,435,286,0.6033287101248266,0.3966712898751734,0.7562644475265834,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,191,195
192,721,389886,267,454,0.37031900138696255,0.6296809986130374,0.751051779935275,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,192,195
193,721,393425,360,361,0.49930651872399445,0.5006934812760055,0.7578690861457852,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,193,195
194,721,391296,298,423,0.4133148404993065,0.5866851595006934,0.7537679149329635,test,/home/mbisoffi/tests/TemporalGNNReview/code/data/datasets/graph/NASDAQ_Test_2018-01-01_2019-12-31_19,194,195
